,Post_created_time,location,GoogleMap,Latitude,Longitude,행정구,행정구_depth1,행정구_depth2,행정구_depth3
106,2019-09-04 08:38:02,수성교 (Bridge 8),"https://maps.google.com/maps?q=35.8614394563,128.6084032059&ll=35.8614394563,128.6084032059",35.8614394563,128.6084032059,"('대구광역시', '중구', '대봉동')",대구광역시,중구,대봉동
107,2019-09-04 08:55:01,Ydbcoffee,"https://maps.google.com/maps?q=37.2336969,127.200629&ll=37.2336969,127.200629",37.2336969,127.200629,"('경기도', '용인시 처인구', '김량장동')",경기도,용인시 처인구,김량장동
108,2019-09-04 09:03:02,기업성장센터,"https://maps.google.com/maps?q=37.41098,127.09447&ll=37.41098,127.09447",37.41098,127.09447,"('경기도', '성남시 수정구', '시흥동')",경기도,성남시 수정구,시흥동
109,2019-09-04 09:09:00,Hotel Scarboro,"https://maps.google.com/maps?q=33.2340211631,126.3689517975&ll=33.2340211631,126.3689517975",33.2340211631,126.3689517975,"('제주특별자치도', '서귀포시', '하예동')",제주특별자치도,서귀포시,하예동
110,2019-09-04 09:19:03,천안시청,"https://maps.google.com/maps?q=None,None&ll=None,None",None,None,,,,
111,2019-09-04 09:22:02,합정역,"https://maps.google.com/maps?q=37.5495527885,126.9140161076&ll=37.5495527885,126.9140161076",37.5495527885,126.9140161076,"('서울특별시', '마포구', '합정동')",서울특별시,마포구,합정동
112,2019-09-04 09:32:02,디지털미디어시티역,"https://maps.google.com/maps?q=37.57654,126.90132&ll=37.57654,126.90132",37.57654,126.90132,"('서울특별시', '은평구', '수색동')",서울특별시,은평구,수색동
113,2019-09-04 09:39:00,비컴뷰티,"https://maps.google.com/maps?q=37.552129476,126.8495678898&ll=37.552129476,126.8495678898",37.552129476,126.8495678898,"('서울특별시', '강서구', '화곡동')",서울특별시,강서구,화곡동
114,2019-09-04 09:39:00,Yvette Leblanc Flower Studio,"https://maps.google.com/maps?q=37.503900223,127.026957282&ll=37.503900223,127.026957282",37.503900223,127.026957282,"('서울특별시', '강남구', '역삼동')",서울특별시,강남구,역삼동
115,2019-09-04 09:41:01,홍대요가쿨라,"https://maps.google.com/maps?q=37.5562384562,126.9249972768&ll=37.5562384562,126.9249972768",37.5562384562,126.9249972768,"('서울특별시', '마포구', '서교동')",서울특별시,마포구,서교동
116,2019-09-04 09:50:05,Inthemass,"https://maps.google.com/maps?q=37.5652966981,127.0409202576&ll=37.5652966981,127.0409202576",37.5652966981,127.0409202576,"('서울특별시', '성동구', '마장동')",서울특별시,성동구,마장동
117,2019-09-04 09:51:01,위드쿠잉,"https://maps.google.com/maps?q=36.6487644,127.4088939&ll=36.6487644,127.4088939",36.6487644,127.4088939,"('충청북도', '청주시 흥덕구', '지동동')",충청북도,청주시 흥덕구,지동동
118,2019-09-04 09:52:05,법수치계곡,"https://maps.google.com/maps?q=37.910268,128.618588&ll=37.910268,128.618588",37.910268,128.618588,"('강원도', '양양군', '현북면')",강원도,양양군,현북면
119,2019-09-04 09:53:03,IGH펜션,"https://maps.google.com/maps?q=33.363916,126.193435&ll=33.363916,126.193435",33.363916,126.193435,"('제주특별자치도', '제주시', '한경면')",제주특별자치도,제주시,한경면
120,2019-09-04 10:02:03,시리우스 호텔,"https://maps.google.com/maps?q=33.4933658,126.4909789&ll=33.4933658,126.4909789",33.4933658,126.4909789,"('제주특별자치도', '제주시', '연동')",제주특별자치도,제주시,연동
121,2019-09-04 10:06:01,CLB Tài năng Rainbow Quốc Oai,"https://maps.google.com/maps?q=21.0385245323,105.8335518837&ll=21.0385245323,105.8335518837",21.0385245323,105.8335518837,,,,
